Task,Origin,Destination,Leg_Count,Legs,Assigned_Fleet,Seat_Capacity_Per_Leg,Seat_Capacity,Task_Capacity,Total_Fly_Minutes,Fly_Minutes,Passenger_Boardings,Expected_Passengers,Total_Sold,Total_Unmet,Expected_Load(%),Load_Factor(%),Attributed_Revenue,Revenue,Operating_Cost,Cost,Attributed_Profit,Profit,Avg_Shadow_Price,Max_Shadow_Price,Shadow_Price_Summary,Product_Count,Is_Overnight_Task,Is_Super_Flight,Recommendation_Tag,Recommendation_Reason
AA0590,QEY,TOB,1,AA0590QEYTOB,F0C0Y76,76,76,76,143,143,67.5,67.5,55.55,0.65,88.82,88.82,7578.08,7578.08,5696.17,5696.17,1881.91,1881.91,0.43,0.43,avg=0.43; max=0.43; positive_legs=1,14,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0600,TFB,MBT,1,AA0600TFBMBT,F16C0Y165,165,165,165,142,142,99.6,99.6,99.45,0.0,60.36,60.36,11577.0,11577.0,10891.4,10891.4,685.6,685.6,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,10,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0603,MBT,TFB,1,AA0603MBTTFB,F16C0Y165,165,165,165,158,158,165.0,165.0,150.45,37.15,100.0,100.0,23697.9,23697.9,12118.6,12118.6,11579.3,11579.3,5.7075,5.7075,avg=5.71; max=5.71; positive_legs=1,75,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0604,TFB,MBT,1,AA0604TFBMBT,F16C0Y165,165,165,165,147,147,163.25,163.25,147.03,14.65,98.94,98.94,17489.15,17489.15,11274.9,11274.9,6214.25,6214.25,3.6125,3.6125,avg=3.61; max=3.61; positive_legs=1,52,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0605,MBT,TFB,1,AA0605MBTTFB,F16C0Y165,165,165,165,153,153,164.35,164.35,152.83,18.72,99.61,99.61,25227.32,25227.32,11735.1,11735.1,13492.22,13492.22,5.0825,5.0825,avg=5.08; max=5.08; positive_legs=1,49,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0606,TFB,MBT,1,AA0606TFBMBT,F16C0Y165,165,165,165,140,140,165.0,165.0,156.98,64.73,100.0,100.0,18590.93,18590.93,10738.0,10738.0,7852.93,7852.93,5.15,5.15,avg=5.15; max=5.15; positive_legs=1,36,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0607,MBT,TFB,1,AA0607MBTTFB,F0C0Y76,76,76,76,153,153,76.0,76.0,73.08,98.75,100.0,100.0,11717.0,11717.0,6094.5,6094.5,5622.5,5622.5,5.8575,5.8575,avg=5.86; max=5.86; positive_legs=1,44,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0608,TFB,MBT,1,AA0608TFBMBT,F16C0Y165,165,165,165,140,140,165.0,165.0,153.7,108.45,100.0,100.0,21351.25,21351.25,10738.0,10738.0,10613.25,10613.25,5.1125,5.1125,avg=5.11; max=5.11; positive_legs=1,77,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0609,MBT,TFB,1,AA0609MBTTFB,F16C0Y165,165,165,165,155,155,162.8,162.8,162.17,16.77,98.67,98.67,23649.58,23649.58,11888.5,11888.5,11761.08,11761.08,4.5125,4.5125,avg=4.51; max=4.51; positive_legs=1,17,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0610,TFB,MBT,1,AA0610TFBMBT,F16C0Y165,165,165,165,146,146,161.9,161.9,142.07,7.83,98.12,98.12,20155.47,20155.47,11198.2,11198.2,8957.27,8957.27,2.3575,2.3575,avg=2.36; max=2.36; positive_legs=1,46,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0611,MBT,TFB,1,AA0611MBTTFB,F16C0Y165,165,165,165,153,153,165.0,165.0,154.25,62.65,100.0,100.0,24469.7,24469.7,11735.1,11735.1,12734.6,12734.6,5.235,5.235,avg=5.24; max=5.24; positive_legs=1,69,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0612,TFB,MBT,1,AA0612TFBMBT,F16C0Y165,165,165,165,144,144,165.0,165.0,151.57,22.5,100.0,100.0,19042.61,19042.61,11044.8,11044.8,7997.81,7997.81,4.5975,4.5975,avg=4.60; max=4.60; positive_legs=1,42,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0613,MBT,TFB,1,AA0613MBTTFB,F16C0Y165,165,165,165,151,151,161.1,161.1,161.1,7.75,97.64,97.64,20220.35,20220.35,11581.7,11581.7,8638.65,8638.65,2.7025,2.7025,avg=2.70; max=2.70; positive_legs=1,11,1,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0614,TFB,MBT,1,AA0614TFBMBT,F0C0Y76,76,76,76,139,139,53.65,53.65,44.08,0.0,70.59,70.59,5949.3,5949.3,5536.83,5536.83,412.47,412.47,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,30,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0615,MBT,TFB,1,AA0615MBTTFB,F16C0Y165,165,165,165,160,160,165.0,165.0,154.53,72.48,100.0,100.0,23488.67,23488.67,12272.0,12272.0,11216.67,11216.67,5.2075,5.2075,avg=5.21; max=5.21; positive_legs=1,58,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0618,TFB,MBT,1,AA0618TFBMBT,F16C0Y165,165,165,165,141,141,87.95,87.95,75.43,0.0,53.3,53.3,9385.02,9385.02,10814.7,10814.7,-1429.68,-1429.68,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,27,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0619,MBT,TFB,1,AA0619MBTTFB,F16C0Y165,165,165,165,158,158,164.85,164.85,149.72,28.18,99.91,99.91,23532.57,23532.57,12118.6,12118.6,11413.97,11413.97,5.0925,5.0925,avg=5.09; max=5.09; positive_legs=1,48,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0620,QEY,MBT,1,AA0620QEYMBT,F16C0Y165,165,165,165,130,130,130.2,130.2,113.93,0.0,78.91,78.91,10392.9,10392.9,9971.0,9971.0,421.9,421.9,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,28,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0621,MBT,QEY,1,AA0621MBTQEY,F16C0Y165,165,165,165,134,134,160.85,160.85,160.85,5.45,97.48,97.48,17399.55,17399.55,10277.8,10277.8,7121.75,7121.75,1.8975,1.8975,avg=1.90; max=1.90; positive_legs=1,10,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0622,QEY,MBT,1,AA0622QEYMBT,F16C0Y165,165,165,165,131,131,163.75,163.75,155.53,21.1,99.24,99.24,17684.5,17684.5,10047.7,10047.7,7636.8,7636.8,3.4775,3.4775,avg=3.48; max=3.48; positive_legs=1,25,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0623,MBT,QEY,1,AA0623MBTQEY,F16C0Y165,165,165,165,137,137,163.75,163.75,156.94,16.88,99.24,99.24,20557.7,20557.7,10507.9,10507.9,10049.8,10049.8,3.71,3.71,avg=3.71; max=3.71; positive_legs=1,42,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0625,MBT,QEY,1,AA0625MBTQEY,F16C0Y165,165,165,165,140,140,165.0,165.0,149.32,26.48,100.0,100.0,19949.46,19949.46,10738.0,10738.0,9211.46,9211.46,4.415,4.415,avg=4.41; max=4.41; positive_legs=1,49,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0626,QEY,MBT,1,AA0626QEYMBT,F16C0Y165,165,165,165,130,130,162.3,162.3,154.15,13.8,98.36,98.36,19145.05,19145.05,9971.0,9971.0,9174.05,9174.05,3.695,3.695,avg=3.70; max=3.70; positive_legs=1,32,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0628,CMJ,MBT,1,AA0628CMJMBT,F16C0Y165,165,165,165,145,145,165.0,165.0,165.0,70.9,100.0,100.0,15280.55,15280.55,11121.5,11121.5,4159.05,4159.05,4.25,4.25,avg=4.25; max=4.25; positive_legs=1,5,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0629,MBT,QEY,1,AA0629MBTQEY,F16C0Y165,165,165,165,140,140,165.0,165.0,149.53,43.22,100.0,100.0,17937.57,17937.57,10738.0,10738.0,7199.57,7199.57,3.8125,3.8125,avg=3.81; max=3.81; positive_legs=1,78,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0630,TFB,QIY,1,AA0630TFBQIY,F16C0Y165,165,165,165,167,167,164.9,164.9,145.42,13.65,99.94,99.94,19547.05,19547.05,12808.9,12808.9,6738.15,6738.15,3.3625,3.3625,avg=3.36; max=3.36; positive_legs=1,52,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0631,QIY,TFB,1,AA0631QIYTFB,F0C0Y76,76,76,76,178,178,76.0,76.0,63.41,85.2,100.0,100.0,13045.18,13045.18,7090.33,7090.33,5954.85,5954.85,6.645,6.645,avg=6.65; max=6.65; positive_legs=1,69,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0632,TFB,QIY,1,AA0632TFBQIY,F16C0Y165,165,165,165,165,165,164.65,164.65,159.12,25.7,99.79,99.79,24293.48,24293.48,12655.5,12655.5,11637.98,11637.98,5.15,5.15,avg=5.15; max=5.15; positive_legs=1,31,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0633,QIY,TFB,1,AA0633QIYTFB,F16C0Y165,165,165,165,174,174,165.0,165.0,153.45,46.25,100.0,100.0,23556.82,23556.82,13345.8,13345.8,10211.02,10211.02,5.8725,5.8725,avg=5.87; max=5.87; positive_legs=1,60,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0634,QEY,QIY,1,AA0634QEYQIY,F16C0Y165,165,165,165,158,158,115.55,115.55,107.82,0.0,70.03,70.03,14821.8,14821.8,12118.6,12118.6,2703.2,2703.2,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,16,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0635,QIY,TFB,1,AA0635QIYTFB,F16C0Y165,165,165,165,175,175,165.0,165.0,159.19,98.78,100.0,100.0,25519.72,25519.72,13422.5,13422.5,12097.22,12097.22,6.435,6.435,avg=6.44; max=6.44; positive_legs=1,45,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0636,TFB,QIY,1,AA0636TFBQIY,F16C0Y165,165,165,165,175,175,127.7,127.7,103.76,0.07,77.39,77.39,14665.08,14665.08,13422.5,13422.5,1242.58,1242.58,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,55,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0637,QIY,TFB,1,AA0637QIYTFB,F16C0Y165,165,165,165,180,180,162.2,162.2,145.5,7.2,98.3,98.3,22336.75,22336.75,13806.0,13806.0,8530.75,8530.75,2.5575,2.5575,avg=2.56; max=2.56; positive_legs=1,36,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0638,TFB,QIY,1,AA0638TFBQIY,F16C0Y165,165,165,165,171,171,163.05,163.05,126.8,5.65,98.82,98.82,18969.19,18969.19,13115.7,13115.7,5853.49,5853.49,2.1525,2.1525,avg=2.15; max=2.15; positive_legs=1,55,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0641,UVT,TFB,1,AA0641UVTTFB,F16C0Y165,165,165,165,183,183,157.0,157.0,154.15,9.43,95.15,95.15,24628.62,24628.62,14036.1,14036.1,10592.52,10592.52,3.0125,3.0125,avg=3.01; max=3.01; positive_legs=1,17,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0642,TFB,QIY,1,AA0642TFBQIY,F0C0Y76,76,76,76,167,167,71.8,71.8,61.81,1.89,94.47,94.47,9286.53,9286.53,6652.17,6652.17,2634.37,2634.37,2.235,2.235,avg=2.24; max=2.24; positive_legs=1,30,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0645,QIY,TFB,1,AA0645QIYTFB,F16C0Y165,165,165,165,180,180,163.75,163.75,142.48,12.09,99.24,99.24,23819.0,23819.0,13806.0,13806.0,10013.0,10013.0,3.9225,3.9225,avg=3.92; max=3.92; positive_legs=1,63,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0646,CMJ,MBT,1,AA0646CMJMBT,F16C0Y165,165,165,165,146,146,111.5,111.5,111.5,0.0,67.58,67.58,9561.35,9561.35,11198.2,11198.2,-1636.85,-1636.85,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,4,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0647,MBT,CMJ,1,AA0647MBTCMJ,F16C0Y165,165,165,165,160,160,165.0,165.0,164.57,56.27,100.0,100.0,21675.0,21675.0,12272.0,12272.0,9403.0,9403.0,5.2875,5.2875,avg=5.29; max=5.29; positive_legs=1,13,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0648,TFB,UVT,1,AA0648TFBUVT,F16C0Y165,165,165,165,174,174,119.35,119.35,119.35,0.0,72.33,72.33,17271.35,17271.35,13345.8,13345.8,3925.55,3925.55,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,10,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0649,MBT,CMJ,1,AA0649MBTCMJ,F16C0Y165,165,165,165,160,160,165.0,165.0,163.45,62.0,100.0,100.0,21210.08,21210.08,12272.0,12272.0,8938.08,8938.08,5.5875,5.5875,avg=5.59; max=5.59; positive_legs=1,20,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0650,QEY,QIY,1,AA0650QEYQIY,F16C0Y165,165,165,165,155,155,119.9,119.9,112.87,0.0,72.67,72.67,15802.4,15802.4,11888.5,11888.5,3913.9,3913.9,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,20,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0657,QIY,QEY,1,AA0657QIYQEY,F16C0Y165,165,165,165,163,163,165.0,165.0,145.95,31.27,100.0,100.0,21397.53,21397.53,12502.1,12502.1,8895.43,8895.43,5.3875,5.3875,avg=5.39; max=5.39; positive_legs=1,44,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0659,QIY,QEY,1,AA0659QIYQEY,F16C0Y165,165,165,165,164,164,165.0,165.0,141.81,17.81,100.0,100.0,18772.84,18772.84,12578.8,12578.8,6194.04,6194.04,4.1525,4.1525,avg=4.15; max=4.15; positive_legs=1,55,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0660,TFB,EGX,1,AA0660TFBEGX,F16C0Y165,165,165,165,232,232,165.0,165.0,149.83,53.22,100.0,100.0,30969.15,30969.15,17794.4,17794.4,13174.75,13174.75,6.905,6.905,avg=6.91; max=6.91; positive_legs=1,59,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0661,EGX,TFB,1,AA0661EGXTFB,F16C0Y165,165,165,165,253,253,165.0,165.0,144.42,31.75,100.0,100.0,30658.98,30658.98,19405.1,19405.1,11253.88,11253.88,6.1125,6.1125,avg=6.11; max=6.11; positive_legs=1,76,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0663,EGX,TFB,1,AA0663EGXTFB,F0C0Y76,76,76,76,258,258,76.0,76.0,63.7,54.08,100.0,100.0,14004.67,14004.67,10277.0,10277.0,3727.67,3727.67,7.1,7.1,avg=7.10; max=7.10; positive_legs=1,33,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0664,TFB,EGX,1,AA0664TFBEGX,F0C0Y76,76,76,76,226,226,74.8,74.8,64.65,8.57,98.42,98.42,13222.22,13222.22,9002.33,9002.33,4219.89,4219.89,4.8225,4.8225,avg=4.82; max=4.82; positive_legs=1,35,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0665,EGX,TFB,1,AA0665EGXTFB,F16C0Y165,165,165,165,252,252,150.9,150.9,135.74,9.0,91.45,91.45,27669.03,27669.03,19328.4,19328.4,8340.63,8340.63,1.6925,1.6925,avg=1.69; max=1.69; positive_legs=1,60,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0668,TFB,BVT,1,AA0668TFBBVT,F16C0Y165,165,165,165,232,232,165.0,165.0,162.18,66.8,100.0,100.0,27513.85,27513.85,17794.4,17794.4,9719.45,9719.45,5.05,5.05,avg=5.05; max=5.05; positive_legs=1,17,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0670,TFB,EGX,1,AA0670TFBEGX,F16C0Y165,165,165,165,230,230,156.45,156.45,139.6,2.62,94.82,94.82,25554.77,25554.77,17641.0,17641.0,7913.77,7913.77,1.0625,1.0625,avg=1.06; max=1.06; positive_legs=1,35,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0671,BVT,TFB,1,AA0671BVTTFB,F16C0Y165,165,165,165,260,260,164.4,164.4,158.42,31.6,99.64,99.64,29574.7,29574.7,19942.0,19942.0,9632.7,9632.7,6.6475,6.6475,avg=6.65; max=6.65; positive_legs=1,21,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0672,TFB,EFO,1,AA0672TFBEFO,F16C0Y165,165,165,165,155,155,165.0,165.0,148.8,45.4,100.0,100.0,23349.1,23349.1,11888.5,11888.5,11460.6,11460.6,5.865,5.865,avg=5.87; max=5.87; positive_legs=1,68,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0673,EFO,TFB,1,AA0673EFOTFB,F16C0Y165,165,165,165,172,172,163.1,163.1,149.63,11.5,98.85,98.85,22635.53,22635.53,13192.4,13192.4,9443.13,9443.13,3.0175,3.0175,avg=3.02; max=3.02; positive_legs=1,66,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0676,TFB,EFO,1,AA0676TFBEFO,F16C0Y165,165,165,165,155,155,165.0,165.0,159.9,77.45,100.0,100.0,24743.35,24743.35,11888.5,11888.5,12854.85,12854.85,5.4175,5.4175,avg=5.42; max=5.42; positive_legs=1,51,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0678,TFB,EFO,1,AA0678TFBEFO,F16C0Y165,165,165,165,152,152,126.2,126.2,110.7,0.0,76.48,76.48,13984.73,13984.73,11658.4,11658.4,2326.33,2326.33,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,41,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0679,EFO,TFB,1,AA0679EFOTFB,F16C0Y165,165,165,165,170,170,165.0,165.0,150.55,45.05,100.0,100.0,23070.05,23070.05,13039.0,13039.0,10031.05,10031.05,5.195,5.195,avg=5.20; max=5.20; positive_legs=1,63,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0683,PSE,QEY,1,AA0683PSEQEY,F0C0Y76,76,76,76,263,263,76.0,76.0,72.03,87.58,100.0,100.0,14348.8,14348.8,10476.17,10476.17,3872.63,3872.63,8.675,8.675,avg=8.67; max=8.67; positive_legs=1,31,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0685,EFO,TFB,1,AA0685EFOTFB,F16C0Y165,165,165,165,171,171,164.5,164.5,147.15,29.87,99.7,99.7,23615.81,23615.81,13115.7,13115.7,10500.11,10500.11,4.855,4.855,avg=4.86; max=4.86; positive_legs=1,66,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0686,QEY,PSE,1,AA0686QEYPSE,F16C0Y165,165,165,165,242,242,164.75,164.75,157.04,16.7,99.85,99.85,29272.26,29272.26,18561.4,18561.4,10710.86,10710.86,6.155,6.155,avg=6.15; max=6.15; positive_legs=1,51,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0690,TFB,HFH,1,AA0690TFBHFH,F0C0Y76,76,76,76,58,58,74.05,74.05,58.75,8.82,97.43,97.43,7284.25,7284.25,2310.33,2310.33,4973.92,4973.92,0.8825,0.8825,avg=0.88; max=0.88; positive_legs=1,58,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0691,HFH,TFB,1,AA0691HFHTFB,F0C0Y76,76,76,76,60,60,75.95,75.95,57.55,19.2,99.93,99.93,8457.72,8457.72,2390.0,2390.0,6067.72,6067.72,3.5075,3.5075,avg=3.51; max=3.51; positive_legs=1,65,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0693,HFH,TFB,1,AA0693HFHTFB,F16C0Y165,165,165,165,62,62,151.1,151.1,112.83,0.39,91.58,91.58,14686.33,14686.33,4755.4,4755.4,9930.93,9930.93,0.145,0.145,avg=0.14; max=0.14; positive_legs=1,116,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0694,TFB,HFH,1,AA0694TFBHFH,F16C0Y165,165,165,165,56,56,66.9,66.9,59.3,0.1,40.55,40.55,6625.7,6625.7,4295.2,4295.2,2330.5,2330.5,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,28,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0698,TFB,HFH,1,AA0698TFBHFH,F16C0Y165,165,165,165,58,58,83.45,83.45,61.29,1.49,50.58,50.58,8316.49,8316.49,4448.6,4448.6,3867.89,3867.89,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,83,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0699,HFH,TFB,1,AA0699HFHTFB,F16C0Y165,165,165,165,64,64,142.55,142.55,108.83,1.3,86.39,86.39,14314.26,14314.26,4908.8,4908.8,9405.46,9405.46,0.185,0.185,avg=0.18; max=0.18; positive_legs=1,102,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0703,MBY,ZWS,1,AA0703MBYZWS,F16C0Y165,165,165,165,172,172,151.05,151.05,151.05,4.45,91.55,91.55,21756.2,21756.2,13192.4,13192.4,8563.8,8563.8,2.32,2.32,avg=2.32; max=2.32; positive_legs=1,10,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0704,ZWS,MBY,1,AA0704ZWSMBY,F16C0Y165,165,165,165,172,172,121.85,121.85,121.67,0.35,73.85,73.85,16439.77,16439.77,13192.4,13192.4,3247.37,3247.37,0.29,0.29,avg=0.29; max=0.29; positive_legs=1,10,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0706,ZWS,MBY,1,AA0706ZWSMBY,F16C0Y165,165,165,165,170,170,149.7,149.7,149.45,0.1,90.73,90.73,24525.2,24525.2,13039.0,13039.0,11486.2,11486.2,0.29,0.29,avg=0.29; max=0.29; positive_legs=1,12,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0707,MBY,ZWS,1,AA0707MBYZWS,F0C0Y76,76,76,76,179,179,75.05,75.05,68.08,8.98,98.75,98.75,10597.77,10597.77,7130.17,7130.17,3467.61,3467.61,4.2425,4.2425,avg=4.24; max=4.24; positive_legs=1,21,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0708,ZWS,MBY,1,AA0708ZWSMBY,F0C0Y76,76,76,76,170,170,74.65,74.65,63.8,3.73,98.22,98.22,9056.55,9056.55,6771.67,6771.67,2284.88,2284.88,3.1625,3.1625,avg=3.16; max=3.16; positive_legs=1,13,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0709,MBY,ZWS,1,AA0709MBYZWS,F16C0Y165,165,165,165,172,172,164.45,164.45,164.2,43.9,99.67,99.67,24397.25,24397.25,13192.4,13192.4,11204.85,11204.85,5.505,5.505,avg=5.50; max=5.50; positive_legs=1,12,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
