Leg,Parent_Task,Assigned_Fleet,Load_Factor(%),Bottleneck_Freq(%),Shadow_Price,Revenue_Contribution,Product_Count,Value_Score,Recommendation_Tag,Recommendation_Reason
AA0066ZBLKOV,super_AA0066,F12C12Y48,19.69,0.0,0.0,1296.08,10,1296.08,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0138BODPSE,AA0138,F0C0Y76,9.34,0.0,0.0,1069.97,13,1069.97,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2484TFBCMJ,BA2484,F12C12Y48,21.46,0.0,0.0,981.6,34,981.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0065LUOXSH,super_AA0065,F0C0Y76,10.33,0.0,0.0,980.73,8,980.73,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0062TJULUO,super_AA0062,F0C0Y76,4.34,0.0,0.0,539.0,4,539.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0153PUAPNF,super_AA0153,F12C12Y48,6.25,0.0,0.0,530.9,4,530.9,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0152PNFPUA,super_AA0152,F0C0Y76,2.96,0.0,0.0,463.5,1,463.5,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0064XSHLUO,super_AA0064,F0C0Y76,3.75,0.0,0.0,278.95,4,278.95,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0055TDDCSX,super_AA0055,F12C12Y48,2.29,0.0,0.0,235.4,1,235.4,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0066DEWZBL,super_AA0066,F12C12Y48,0.94,0.0,0.0,87.75,1,87.75,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0151PUAPNF,super_AA0151,F12C12Y48,0.73,0.0,0.0,68.95,1,68.95,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2215MXTQVX,super_BA2215,F0C0Y76,1.25,0.0,0.0,66.65,2,66.65,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2326HUGIMO,super_BA2326,F12C12Y48,1.46,0.0,0.0,53.9,1,53.9,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0065XSHQTH,super_AA0065,F0C0Y76,0.53,0.0,0.0,48.0,1,48.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0064QTHXSH,super_AA0064,F0C0Y76,0.46,0.0,0.0,38.5,1,38.5,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0061ZBLDEW,super_AA0061,F12C12Y48,0.0,0.0,0.0,0.0,0,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2214QVXMXT,super_BA2214,F0C0Y76,0.0,0.0,0.0,0.0,0,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2321IMOHUG,super_BA2321,F12C12Y48,0.0,0.0,0.0,0.0,0,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2324HUGIMO,super_BA2324,F12C12Y48,0.0,0.0,0.0,0.0,0,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
