Product,Max_Demand,Sold_Tickets,Legs,Tasks,Assigned_Fleets
P010759,0.42,0.42,BA2624QEYTFB -> AA0561MBYQEY,BA2624 -> AA0561,F16C0Y165 -> F16C0Y165
P010761,0.42,0.42,BA2624QEYTFB -> AA0561MBYQEY,BA2624 -> AA0561,F16C0Y165 -> F16C0Y165
P010762,0.17,0.17,BA2624QEYTFB -> AA0561MBYQEY,BA2624 -> AA0561,F16C0Y165 -> F16C0Y165
P010766,2.85,2.85,BA2624QEYTFB -> AA0561MBYQEY,BA2624 -> AA0561,F16C0Y165 -> F16C0Y165
P010767,0.42,0.42,BA2624QEYTFB -> AA0561MBYQEY,BA2624 -> AA0561,F16C0Y165 -> F16C0Y165
P010770,0.42,0.42,BA2624QEYTFB -> AA0563MBYQEY,BA2624 -> AA0563,F16C0Y165 -> F16C0Y165
P010772,0.42,0.42,BA2624QEYTFB -> AA0563MBYQEY,BA2624 -> AA0563,F16C0Y165 -> F16C0Y165
P010773,0.17,0.17,BA2624QEYTFB -> AA0563MBYQEY,BA2624 -> AA0563,F16C0Y165 -> F16C0Y165
P010778,0.19,0.19,BA2624QEYTFB -> AA0563MBYQEY,BA2624 -> AA0563,F16C0Y165 -> F16C0Y165
P010781,0.1,0.1,AA0565MBYQEY -> BA2056QEYTFB,AA0565 -> BA2056,F16C0Y165 -> F0C0Y76
P010786,0.82,0.82,AA0565MBYQEY -> BA2056QEYTFB,AA0565 -> BA2056,F16C0Y165 -> F0C0Y76
P010792,7.47,7.47,AA0569MBYQEY -> BA2026QEYTFB,AA0569 -> BA2026,F16C0Y165 -> F0C0Y76
P010803,1.22,1.22,AA0569MBYQEY -> BA2162QEYTFB,AA0569 -> BA2162,F16C0Y165 -> F12C12Y48
P010814,10.74,10.74,AA0250MBYTKE,AA0250,F16C0Y165
P010816,91.79,91.79,AA0250MBYTKE,AA0250,F16C0Y165
P010817,0.54,0.54,AA0250MBYTKE,AA0250,F16C0Y165
P010819,0.42,0.42,AA0250MBYTKE,AA0250,F16C0Y165
P010820,0.67,0.67,AA0250MBYTKE,AA0250,F16C0Y165
P010821,37.78,37.78,AA0250MBYTKE,AA0250,F16C0Y165
P010822,5.56,5.56,AA0250MBYTKE,AA0250,F16C0Y165
P010823,0.45,0.45,AA0250MBYTKE,AA0250,F16C0Y165
P010825,6.45,6.45,AA0252MBYTKE,AA0252,F0C0Y76
P010826,1.05,1.05,AA0252MBYTKE,AA0252,F0C0Y76
P010827,36.28,36.28,AA0252MBYTKE,AA0252,F0C0Y76
P010832,19.5,19.5,AA0252MBYTKE,AA0252,F0C0Y76
P010833,0.39,0.39,AA0252MBYTKE,AA0252,F0C0Y76
P010834,0.6,0.6,AA0252MBYTKE,AA0252,F0C0Y76
P010845,0.33,0.33,BA2584TFBZFH -> AA0453MBYTFB,BA2584 -> AA0453,F0C0Y76 -> F16C0Y165
P010847,0.52,0.52,BA2580TFBZFH -> AA0457MBYTFB,BA2580 -> AA0457,F0C0Y76 -> F16C0Y165
P010849,2.37,2.37,BA2580TFBZFH -> AA0457MBYTFB,BA2580 -> AA0457,F0C0Y76 -> F16C0Y165
P010866,1.64,1.64,BA2580TFBZFH -> AA0465MBYTFB,BA2580 -> AA0465,F0C0Y76 -> F16C0Y165
P010869,0.93,0.93,BA2580TFBZFH -> AA0467MBYTFB,BA2580 -> AA0467,F0C0Y76 -> F16C0Y165
P010871,1.02,1.02,BA2580TFBZFH -> AA0467MBYTFB,BA2580 -> AA0467,F0C0Y76 -> F16C0Y165
P010880,3.81,3.81,AA0477MBYTFB -> BA2542TFBZFH,AA0477 -> BA2542,F16C0Y165 -> F0C0Y76
P010891,1.5,1.5,AA0457MBYTFB -> BA2208TFBZLN,AA0457 -> BA2208,F16C0Y165 -> F0C0Y76
P010898,0.08,0.08,AA0457MBYTFB -> BA2208TFBZLN,AA0457 -> BA2208,F16C0Y165 -> F0C0Y76
P010901,0.02,0.02,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010902,0.08,0.08,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010903,1.39,1.39,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010904,0.36,0.36,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010905,0.08,0.08,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010906,0.02,0.02,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010907,0.42,0.42,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010909,0.1,0.1,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010910,0.08,0.08,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010913,1.44,1.44,AA0471MBYTFB -> BA2208TFBZLN,AA0471 -> BA2208,F16C0Y165 -> F0C0Y76
P010915,0.45,0.45,AA0471MBYTFB -> BA2208TFBZLN,AA0471 -> BA2208,F16C0Y165 -> F0C0Y76
P010920,2.85,2.85,AA0471MBYTFB -> BA2208TFBZLN,AA0471 -> BA2208,F16C0Y165 -> F0C0Y76
P010922,0.32,0.32,AA0471MBYTFB -> BA2208TFBZLN,AA0471 -> BA2208,F16C0Y165 -> F0C0Y76
P010924,2.3,2.3,AA0477MBYTFB -> BA2202TFBZLN,AA0477 -> BA2202,F16C0Y165 -> F0C0Y76
P010926,0.73,0.73,AA0477MBYTFB -> BA2202TFBZLN,AA0477 -> BA2202,F16C0Y165 -> F0C0Y76
P010928,0.4,0.4,AA0477MBYTFB -> BA2202TFBZLN,AA0477 -> BA2202,F16C0Y165 -> F0C0Y76
P010929,0.58,0.58,AA0477MBYTFB -> BA2202TFBZLN,AA0477 -> BA2202,F16C0Y165 -> F0C0Y76
P010937,1.44,1.44,BA2670TFBZMX -> AA0453MBYTFB,BA2670 -> AA0453,F0C0Y76 -> F16C0Y165
P010944,1.0,1.0,BA2670TFBZMX -> AA0453MBYTFB,BA2670 -> AA0453,F0C0Y76 -> F16C0Y165
P010981,2.91,2.91,BA2430TFBZMX -> AA0471MBYTFB,BA2430 -> AA0471,F0C0Y76 -> F16C0Y165
P010987,0.38,0.38,BA2430TFBZMX -> AA0471MBYTFB,BA2430 -> AA0471,F0C0Y76 -> F16C0Y165
P010992,0.56,0.56,BA2408TFBZWS -> AA0451MBYTFB,BA2408 -> AA0451,F0C0Y76 -> F16C0Y165
P011003,0.22,0.22,BA2408TFBZWS -> AA0469MBYTFB,BA2408 -> AA0469,F0C0Y76 -> F16C0Y165
P011004,0.57,0.57,BA2408TFBZWS -> AA0469MBYTFB,BA2408 -> AA0469,F0C0Y76 -> F16C0Y165
P011006,0.21,0.21,BA2408TFBZWS -> AA0469MBYTFB,BA2408 -> AA0469,F0C0Y76 -> F16C0Y165
P011009,1.86,1.86,BA2408TFBZWS -> AA0469MBYTFB,BA2408 -> AA0469,F0C0Y76 -> F16C0Y165
P011012,0.06,0.06,BA2204TFBZWS -> AA0471MBYTFB,BA2204 -> AA0471,F0C0Y76 -> F16C0Y165
P011014,1.09,1.09,BA2204TFBZWS -> AA0471MBYTFB,BA2204 -> AA0471,F0C0Y76 -> F16C0Y165
P011019,3.78,3.78,BA2204TFBZWS -> AA0471MBYTFB,BA2204 -> AA0471,F0C0Y76 -> F16C0Y165
P011030,1.35,1.35,AA0561MBYQEY -> BA2450QEYZWS,AA0561 -> BA2450,F16C0Y165 -> F0C0Y72
P011036,2.0,2.0,BA2118TFBZZD -> AA0453MBYTFB,BA2118 -> AA0453,F0C0Y76 -> F16C0Y165
P011042,1.76,1.76,BA2118TFBZZD -> AA0453MBYTFB,BA2118 -> AA0453,F0C0Y76 -> F16C0Y165
P011049,0.38,0.38,BA2114TFBZZD -> AA0457MBYTFB,BA2114 -> AA0457,F12C12Y48 -> F16C0Y165
P011067,0.9,0.07,BA2114TFBZZD -> AA0467MBYTFB,BA2114 -> AA0467,F12C12Y48 -> F16C0Y165
P011089,2.09,2.09,BA2384TFBZZK -> AA0451MBYTFB,BA2384 -> AA0451,F12C12Y48 -> F16C0Y165
P011100,1.49,1.49,BA2386TFBZZK -> AA0453MBYTFB,BA2386 -> AA0453,F12C0Y112 -> F16C0Y165
P011107,0.1,0.1,BA2386TFBZZK -> AA0453MBYTFB,BA2386 -> AA0453,F12C0Y112 -> F16C0Y165
P011111,0.02,0.02,BA2380TFBZZK -> AA0457MBYTFB,BA2380 -> AA0457,F16C0Y165 -> F16C0Y165
P011113,1.22,1.22,BA2380TFBZZK -> AA0457MBYTFB,BA2380 -> AA0457,F16C0Y165 -> F16C0Y165
P011118,0.1,0.1,BA2380TFBZZK -> AA0457MBYTFB,BA2380 -> AA0457,F16C0Y165 -> F16C0Y165
P011122,0.1,0.1,BA2388TFBZZK -> AA0461MBYTFB,BA2388 -> AA0461,F0C0Y76 -> F16C0Y165
P011124,0.1,0.1,BA2388TFBZZK -> AA0461MBYTFB,BA2388 -> AA0461,F0C0Y76 -> F16C0Y165
P011127,1.25,1.25,BA2388TFBZZK -> AA0461MBYTFB,BA2388 -> AA0461,F0C0Y76 -> F16C0Y165
P011129,0.1,0.1,BA2388TFBZZK -> AA0461MBYTFB,BA2388 -> AA0461,F0C0Y76 -> F16C0Y165
P011130,0.1,0.1,BA2388TFBZZK -> AA0461MBYTFB,BA2388 -> AA0461,F0C0Y76 -> F16C0Y165
P011133,0.1,0.1,BA2380TFBZZK -> AA0471MBYTFB,BA2380 -> AA0471,F16C0Y165 -> F16C0Y165
P011136,0.67,0.67,BA2380TFBZZK -> AA0471MBYTFB,BA2380 -> AA0471,F16C0Y165 -> F16C0Y165
P011140,0.1,0.1,BA2380TFBZZK -> AA0471MBYTFB,BA2380 -> AA0471,F16C0Y165 -> F16C0Y165
P011142,0.62,0.62,BA2380TFBZZK -> AA0471MBYTFB,BA2380 -> AA0471,F16C0Y165 -> F16C0Y165
P011144,0.73,0.73,BA2384TFBZZK -> AA0477MBYTFB,BA2384 -> AA0477,F12C12Y48 -> F16C0Y165
P011151,0.02,0.02,BA2384TFBZZK -> AA0477MBYTFB,BA2384 -> AA0477,F12C12Y48 -> F16C0Y165
P011155,4.0,4.0,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011157,1.09,1.09,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011158,0.08,0.08,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011162,0.11,0.11,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011163,0.09,0.09,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011166,1.13,1.13,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011168,5.33,5.33,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011170,1.41,1.41,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011171,2.35,2.35,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011173,0.02,0.02,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011175,0.33,0.33,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011177,2.73,2.73,BA2175TFBQEY -> AA0019NDPTFB,BA2175 -> AA0019,F16C0Y165 -> F16C0Y165
P011179,2.93,2.93,BA2175TFBQEY -> AA0019NDPTFB,BA2175 -> AA0019,F16C0Y165 -> F16C0Y165
P011181,1.33,1.33,BA2175TFBQEY -> AA0019NDPTFB,BA2175 -> AA0019,F16C0Y165 -> F16C0Y165
P011184,1.04,1.04,BA2175TFBQEY -> AA0019NDPTFB,BA2175 -> AA0019,F16C0Y165 -> F16C0Y165
P011186,1.34,1.34,BA2175TFBQEY -> AA0019NDPTFB,BA2175 -> AA0019,F16C0Y165 -> F16C0Y165
P011187,0.72,0.72,AA0019NDPTFB,AA0019,F16C0Y165
P011188,42.24,42.24,AA0019NDPTFB,AA0019,F16C0Y165
P011189,8.32,8.32,AA0019NDPTFB,AA0019,F16C0Y165
P011190,19.54,19.54,AA0019NDPTFB,AA0019,F16C0Y165
P011191,8.74,8.74,AA0019NDPTFB,AA0019,F16C0Y165
P011192,10.34,10.34,AA0019NDPTFB,AA0019,F16C0Y165
P011193,8.82,8.82,AA0019NDPTFB,AA0019,F16C0Y165
P011194,3.38,3.38,AA0019NDPTFB,AA0019,F16C0Y165
P011195,2.43,2.43,AA0019NDPTFB,AA0019,F16C0Y165
P011196,0.86,0.86,AA0019NDPTFB,AA0019,F16C0Y165
P011197,14.21,14.21,AA0019NDPTFB,AA0019,F16C0Y165
P011198,0.33,0.33,AA0223NFYMBY,AA0223,F16C0Y165
P011199,36.17,36.17,AA0223NFYMBY,AA0223,F16C0Y165
P011200,3.59,3.59,AA0223NFYMBY,AA0223,F16C0Y165
P011201,22.87,22.87,AA0223NFYMBY,AA0223,F16C0Y165
P011202,0.34,0.34,AA0223NFYMBY,AA0223,F16C0Y165
P011204,2.54,2.54,AA0223NFYMBY,AA0223,F16C0Y165
P011206,88.29,86.51,AA0223NFYMBY,AA0223,F16C0Y165
P011207,9.78,9.78,AA0223NFYMBY,AA0223,F16C0Y165
P011208,0.57,0.57,AA0223NFYMBY,AA0223,F16C0Y165
P011210,37.75,37.75,AA0245NFYMBY,super_AA0245,F16C0Y165
P011211,0.66,0.66,AA0245NFYMBY,super_AA0245,F16C0Y165
P011212,34.54,34.54,AA0245NFYMBY,super_AA0245,F16C0Y165
P011213,10.41,10.41,AA0245NFYMBY,super_AA0245,F16C0Y165
P011214,1.3,1.3,AA0245NFYMBY,super_AA0245,F16C0Y165
P011215,5.64,5.64,AA0245NFYMBY,super_AA0245,F16C0Y165
P011217,126.38,64.89,AA0245NFYMBY,super_AA0245,F16C0Y165
P011218,8.59,8.59,AA0245NFYMBY,super_AA0245,F16C0Y165
P011219,1.22,1.22,AA0245NFYMBY,super_AA0245,F16C0Y165
P011223,0.14,0.14,AA0461MBYTFB -> AA0223NFYMBY,AA0461 -> AA0223,F16C0Y165 -> F16C0Y165
P011224,1.7,1.7,AA0461MBYTFB -> AA0223NFYMBY,AA0461 -> AA0223,F16C0Y165 -> F16C0Y165
P011229,0.14,0.14,AA0461MBYTFB -> AA0223NFYMBY,AA0461 -> AA0223,F16C0Y165 -> F16C0Y165
P011230,0.32,0.32,AA0461MBYTFB -> AA0223NFYMBY,AA0461 -> AA0223,F16C0Y165 -> F16C0Y165
P011232,3.34,3.34,AA0245NFYTFB,,
P011234,1.32,1.32,AA0245NFYTFB,,
P011235,0.68,0.68,AA0245NFYTFB,,
P011239,2.16,2.16,AA0245NFYTFB,,
P011240,1.42,1.42,AA0245NFYTFB,,
P011251,3.04,3.04,AA0093TFBBOD -> AA0017NJBTFB,AA0093 -> AA0017,F16C0Y165 -> F16C0Y165
P011258,0.63,0.63,AA0099TFBBOD -> AA0017NJBTFB,AA0099 -> AA0017,F16C0Y165 -> F16C0Y165
P011262,1.41,1.41,AA0099TFBBOD -> AA0017NJBTFB,AA0099 -> AA0017,F16C0Y165 -> F16C0Y165
P011263,0.24,0.24,AA0099TFBBOD -> AA0017NJBTFB,AA0099 -> AA0017,F16C0Y165 -> F16C0Y165
P011268,1.05,1.05,AA0101TFBBOD -> AA0017NJBTFB,AA0101 -> AA0017,F16C0Y165 -> F16C0Y165
P011289,0.47,0.47,BA2438TFBHFH -> AA0017NJBTFB,BA2438 -> AA0017,F0C0Y76 -> F16C0Y165
P011297,0.48,0.48,BA2444TFBHFH -> AA0017NJBTFB,BA2444 -> AA0017,F0C0Y76 -> F16C0Y165
P011299,0.48,0.48,BA2444TFBHFH -> AA0017NJBTFB,BA2444 -> AA0017,F0C0Y76 -> F16C0Y165
P011301,0.97,0.97,BA2444TFBHFH -> AA0017NJBTFB,BA2444 -> AA0017,F0C0Y76 -> F16C0Y165
P011302,0.97,0.97,BA2444TFBHFH -> AA0017NJBTFB,BA2444 -> AA0017,F0C0Y76 -> F16C0Y165
P011312,0.48,0.48,BA2506TFBHFH -> AA0017NJBTFB,BA2506 -> AA0017,F0C0Y72 -> F16C0Y165
P011321,0.6,0.6,BA2043TFBQEY -> AA0017NJBTFB,BA2043 -> AA0017,F16C0Y165 -> F16C0Y165
P011323,1.33,1.33,BA2043TFBQEY -> AA0017NJBTFB,BA2043 -> AA0017,F16C0Y165 -> F16C0Y165
P011341,21.27,21.27,AA0017NJBTFB,AA0017,F16C0Y165
P011342,4.01,4.01,AA0017NJBTFB,AA0017,F16C0Y165
P011343,22.0,22.0,AA0017NJBTFB,AA0017,F16C0Y165
P011344,26.11,16.07,AA0017NJBTFB,AA0017,F16C0Y165
P011345,30.13,30.13,AA0017NJBTFB,AA0017,F16C0Y165
P011346,6.38,6.38,AA0017NJBTFB,AA0017,F16C0Y165
P011348,6.08,6.08,AA0017NJBTFB,AA0017,F16C0Y165
P011349,23.42,23.42,AA0017NJBTFB,AA0017,F16C0Y165
P011350,14.99,14.99,AA0017NJBTFB,AA0017,F16C0Y165
P011351,8.48,8.48,AA0017NJBTFB,AA0017,F16C0Y165
P011353,4.2,4.2,AA0101TFBBOD -> AA0037NTQTFB,AA0101 -> AA0037,F16C0Y165 -> F16C0Y165
P011354,0.34,0.34,AA0101TFBBOD -> AA0037NTQTFB,AA0101 -> AA0037,F16C0Y165 -> F16C0Y165
P011355,0.73,0.73,AA0101TFBBOD -> AA0037NTQTFB,AA0101 -> AA0037,F16C0Y165 -> F16C0Y165
P011356,0.91,0.91,AA0101TFBBOD -> AA0037NTQTFB,AA0101 -> AA0037,F16C0Y165 -> F16C0Y165
P011357,0.45,0.45,AA0101TFBBOD -> AA0037NTQTFB,AA0101 -> AA0037,F16C0Y165 -> F16C0Y165
P011359,0.39,0.39,AA0101TFBBOD -> AA0037NTQTFB,AA0101 -> AA0037,F16C0Y165 -> F16C0Y165
P011361,2.62,2.62,AA0101TFBBOD -> AA0037NTQTFB,AA0101 -> AA0037,F16C0Y165 -> F16C0Y165
P011362,0.66,0.66,AA0101TFBBOD -> AA0037NTQTFB,AA0101 -> AA0037,F16C0Y165 -> F16C0Y165
P011378,0.73,0.73,AA0119TFBBOD -> AA0037NTQTFB,AA0119 -> AA0037,F0C0Y76 -> F16C0Y165
P011383,1.95,1.95,AA0119TFBBOD -> AA0037NTQTFB,AA0119 -> AA0037,F0C0Y76 -> F16C0Y165
P011390,0.33,0.33,AA0103TFBBOD -> AA0039NTQTFB,AA0103 -> AA0039,F0C0Y76 -> F16C0Y165
P011392,0.36,0.36,AA0103TFBBOD -> AA0039NTQTFB,AA0103 -> AA0039,F0C0Y76 -> F16C0Y165
P011394,1.82,1.82,AA0103TFBBOD -> AA0039NTQTFB,AA0103 -> AA0039,F0C0Y76 -> F16C0Y165
P011404,0.69,0.69,AA0731TFBBOD -> AA0039NTQTFB,super_AA0731 -> AA0039,F16C0Y165 -> F16C0Y165
P011415,0.09,0.09,AA0191BODGBJ -> AA0101TFBBOD -> AA0037NTQTFB,AA0191 -> AA0101 -> AA0037,F0C0Y76 -> F16C0Y165 -> F16C0Y165
P011421,1.97,1.97,AA0129TFBGBJ -> AA0037NTQTFB,AA0129 -> AA0037,F16C0Y165 -> F16C0Y165
P011422,0.76,0.76,AA0129TFBGBJ -> AA0037NTQTFB,AA0129 -> AA0037,F16C0Y165 -> F16C0Y165
P011426,0.03,0.03,AA0129TFBGBJ -> AA0037NTQTFB,AA0129 -> AA0037,F16C0Y165 -> F16C0Y165
P011427,0.84,0.84,AA0129TFBGBJ -> AA0037NTQTFB,AA0129 -> AA0037,F16C0Y165 -> F16C0Y165
P011432,1.27,1.27,AA0125TFBGBJ -> AA0039NTQTFB,AA0125 -> AA0039,F0C0Y76 -> F16C0Y165
P011437,1.81,0.43,AA0125TFBGBJ -> AA0039NTQTFB,AA0125 -> AA0039,F0C0Y76 -> F16C0Y165
P011443,3.17,3.17,AA0127TFBGBJ -> AA0039NTQTFB,AA0127 -> AA0039,F0C0Y76 -> F16C0Y165
P011448,5.39,5.39,AA0127TFBGBJ -> AA0039NTQTFB,AA0127 -> AA0039,F0C0Y76 -> F16C0Y165
P011455,5.3,5.3,AA0859TFBIOM -> AA0037NTQTFB,AA0859 -> AA0037,F16C0Y165 -> F16C0Y165
P011457,0.34,0.34,AA0859TFBIOM -> AA0037NTQTFB,AA0859 -> AA0037,F16C0Y165 -> F16C0Y165
P011459,0.07,0.07,AA0859TFBIOM -> AA0037NTQTFB,AA0859 -> AA0037,F16C0Y165 -> F16C0Y165
P011466,0.7,0.7,AA0821TFBPHH -> AA0037NTQTFB,AA0037,F16C0Y165
P011470,0.4,0.4,AA0821TFBPHH -> AA0037NTQTFB,AA0037,F16C0Y165
P011474,0.47,0.47,AA0867TFBPHH -> AA0037NTQTFB,AA0867 -> AA0037,F16C0Y165 -> F16C0Y165
P011477,2.96,2.96,AA0867TFBPHH -> AA0037NTQTFB,AA0867 -> AA0037,F16C0Y165 -> F16C0Y165
P011479,1.26,1.26,AA0867TFBPHH -> AA0037NTQTFB,AA0867 -> AA0037,F16C0Y165 -> F16C0Y165
P011481,0.47,0.47,AA0867TFBPHH -> AA0037NTQTFB,AA0867 -> AA0037,F16C0Y165 -> F16C0Y165
P011484,0.29,0.29,AA0037NTQTFB,AA0037,F16C0Y165
P011485,46.6,46.6,AA0037NTQTFB,AA0037,F16C0Y165
P011486,7.72,7.72,AA0037NTQTFB,AA0037,F16C0Y165
P011487,14.16,14.16,AA0037NTQTFB,AA0037,F16C0Y165
P011488,7.69,7.69,AA0037NTQTFB,AA0037,F16C0Y165
P011489,2.82,2.82,AA0037NTQTFB,AA0037,F16C0Y165
P011490,11.7,11.7,AA0037NTQTFB,AA0037,F16C0Y165
P011492,53.0,38.54,AA0037NTQTFB,AA0037,F16C0Y165
P011493,5.04,5.04,AA0037NTQTFB,AA0037,F16C0Y165
P011494,1.79,1.79,AA0037NTQTFB,AA0037,F16C0Y165
P011495,0.69,0.69,AA0039NTQTFB,AA0039,F16C0Y165
P011496,65.12,65.12,AA0039NTQTFB,AA0039,F16C0Y165
P011497,5.52,5.52,AA0039NTQTFB,AA0039,F16C0Y165
P011498,20.57,20.57,AA0039NTQTFB,AA0039,F16C0Y165
P011499,0.94,0.94,AA0039NTQTFB,AA0039,F16C0Y165
P011500,1.64,1.64,AA0039NTQTFB,AA0039,F16C0Y165
P011501,5.57,5.57,AA0039NTQTFB,AA0039,F16C0Y165
P011502,1.85,1.85,AA0039NTQTFB,AA0039,F16C0Y165
P011503,58.03,37.75,AA0039NTQTFB,AA0039,F16C0Y165
P011504,6.5,6.5,AA0039NTQTFB,AA0039,F16C0Y165
P011505,5.39,5.39,AA0039NTQTFB,AA0039,F16C0Y165
P011507,122.59,122.59,AA0211NAUMBY,AA0211,F16C0Y165
P011508,1.44,1.44,AA0211NAUMBY,AA0211,F16C0Y165
P011509,8.5,8.5,AA0211NAUMBY,AA0211,F16C0Y165
P011510,3.21,3.21,AA0211NAUMBY,AA0211,F16C0Y165
P011511,4.29,4.29,AA0211NAUMBY,AA0211,F16C0Y165
P011514,12.42,12.42,AA0211NAUMBY,AA0211,F16C0Y165
P011515,4.04,4.04,AA0211NAUMBY,AA0211,F16C0Y165
P011525,0.02,0.02,AA0103TFBBOD -> AA0343PBLTFB,AA0103 -> AA0343,F0C0Y76 -> F0C0Y76
P011527,0.25,0.25,AA0103TFBBOD -> AA0343PBLTFB,AA0103 -> AA0343,F0C0Y76 -> F0C0Y76
P011529,5.24,5.24,AA0111TFBBOD -> AA0343PBLTFB,AA0111 -> AA0343,F0C0Y76 -> F0C0Y76
P011531,0.74,0.74,AA0111TFBBOD -> AA0343PBLTFB,AA0111 -> AA0343,F0C0Y76 -> F0C0Y76
P011547,0.03,0.03,AA0121TFBBOD -> AA0343PBLTFB,AA0121 -> AA0343,F0C0Y76 -> F0C0Y76
P011554,0.49,0.49,AA0087TFBBOD -> AA0347PBLTFB,AA0087 -> AA0347,F16C0Y165 -> F0C0Y76
P011558,0.12,0.12,AA0087TFBBOD -> AA0347PBLTFB,AA0087 -> AA0347,F16C0Y165 -> F0C0Y76
P011559,0.02,0.02,AA0087TFBBOD -> AA0347PBLTFB,AA0087 -> AA0347,F16C0Y165 -> F0C0Y76
P011560,0.95,0.95,AA0087TFBBOD -> AA0347PBLTFB,AA0087 -> AA0347,F16C0Y165 -> F0C0Y76
P011562,0.03,0.03,AA0089TFBBOD -> AA0347PBLTFB,AA0089 -> AA0347,F16C0Y165 -> F0C0Y76
P011564,0.63,0.63,AA0089TFBBOD -> AA0347PBLTFB,AA0089 -> AA0347,F16C0Y165 -> F0C0Y76
P011569,0.03,0.03,AA0089TFBBOD -> AA0347PBLTFB,AA0089 -> AA0347,F16C0Y165 -> F0C0Y76
P011573,3.38,3.38,AA0121TFBBOD -> AA0349PBLTFB,AA0121 -> AA0349,F0C0Y76 -> F0C0Y76
P011575,2.12,2.12,AA0121TFBBOD -> AA0349PBLTFB,AA0121 -> AA0349,F0C0Y76 -> F0C0Y76
P011580,0.02,0.02,AA0121TFBBOD -> AA0349PBLTFB,AA0121 -> AA0349,F0C0Y76 -> F0C0Y76
P011582,0.4,0.4,AA0121TFBBOD -> AA0349PBLTFB,AA0121 -> AA0349,F0C0Y76 -> F0C0Y76
P011584,0.12,0.12,AA0093TFBBOD -> AA0357PBLTFB,AA0093 -> AA0357,F16C0Y165 -> F16C0Y165
P011586,0.04,0.04,AA0093TFBBOD -> AA0357PBLTFB,AA0093 -> AA0357,F16C0Y165 -> F16C0Y165
P011591,0.12,0.12,AA0093TFBBOD -> AA0357PBLTFB,AA0093 -> AA0357,F16C0Y165 -> F16C0Y165
P011595,2.96,2.96,AA0099TFBBOD -> AA0357PBLTFB,AA0099 -> AA0357,F16C0Y165 -> F16C0Y165
P011596,0.32,0.32,AA0099TFBBOD -> AA0357PBLTFB,AA0099 -> AA0357,F16C0Y165 -> F16C0Y165
P011597,1.99,1.99,AA0099TFBBOD -> AA0357PBLTFB,AA0099 -> AA0357,F16C0Y165 -> F16C0Y165
P011598,0.02,0.02,AA0099TFBBOD -> AA0357PBLTFB,AA0099 -> AA0357,F16C0Y165 -> F16C0Y165
P011602,0.11,0.11,AA0099TFBBOD -> AA0357PBLTFB,AA0099 -> AA0357,F16C0Y165 -> F16C0Y165
P011603,0.02,0.02,AA0099TFBBOD -> AA0357PBLTFB,AA0099 -> AA0357,F16C0Y165 -> F16C0Y165
P011606,0.03,0.03,AA0101TFBBOD -> AA0357PBLTFB,AA0101 -> AA0357,F16C0Y165 -> F16C0Y165
P011609,0.28,0.28,AA0101TFBBOD -> AA0357PBLTFB,AA0101 -> AA0357,F16C0Y165 -> F16C0Y165
P011613,0.03,0.03,AA0101TFBBOD -> AA0357PBLTFB,AA0101 -> AA0357,F16C0Y165 -> F16C0Y165
P011615,0.24,0.24,AA0101TFBBOD -> AA0357PBLTFB,AA0101 -> AA0357,F16C0Y165 -> F16C0Y165
